"Case Id","Case Status","Products","No. ofMachines","No. ofEvents","Last Event","OpportunityTotal","Organization Name","Country","Website","CaseManager"
"2035383#1","Unqualified","SketchUp Pro Unlicensed","1","20","19-Feb-20","695","Lamita","Viet Nam","www.lamita.vn","Luis Diaz"
"1997755#1","Unqualified","SketchUp Pro Unlicensed","1","19","19-Feb-20","695","Thanhphatadv","Viet Nam","www.thanhphatadv.com","Luis Diaz"
"2190298#1","Unqualified","SketchUp Pro Unlicensed","1","18","19-Feb-20","695","Hopnghia","Viet Nam","www.hopnghia.vn","Luis Diaz"
"2024707#1","Unqualified","SketchUp Pro Unlicensed","1","17","19-Feb-20","695","Dthub","Viet Nam","www.dthub.io","Luis Diaz"
"2190306#1","Unqualified","SketchUp Pro Unlicensed","1","17","19-Feb-20","695","Tiho","Viet Nam","www.tiho.com.vn","Luis Diaz"
"2219237#1","Unqualified","SketchUp Pro Unlicensed","1","16","19-Feb-20","695","Niceday","Viet Nam","www.niceday.vn","Luis Diaz"
"2201348#1","Unqualified","SketchUp Pro Unlicensed","1","13","19-Feb-20","695","Ademax JSC","Viet Nam","www.ademax.com.vn","Luis Diaz"
"1986543#1","Unqualified","SketchUp Pro Unlicensed","1","13","19-Feb-20","695","Theforeststudio","Viet Nam","www.theforeststudio.com.vn","Luis Diaz"
"2073751#1","Unqualified","SketchUp Pro Unlicensed","1","13","19-Feb-20","695","Hunex","Viet Nam","www.hunex.vn","Luis Diaz"
"1166609#2","Unqualified","SketchUp Pro Unlicensed","1","12","19-Feb-20","695","Dycreative","Viet Nam","www.dycreative.com","Luis Diaz"
"2189803#1","Unqualified","SketchUp Pro Unlicensed","1","12","19-Feb-20","695","Huynh Quang Thong","Viet Nam","www.imidecor.com","Luis Diaz"
"2074580#1","Unqualified","SketchUp Pro Unlicensed","1","11","19-Feb-20","695","Suplo","Viet Nam","www.woli.vn","Luis Diaz"
"2201811#1","Unqualified","SketchUp Pro Unlicensed","1","10","19-Feb-20","695","Huish Outdoors Việt Nam","Viet Nam","www.huishoutdoors.vn","Luis Diaz"
"2209749#1","Unqualified","SketchUp Pro Unlicensed","1","10","19-Feb-20","695","Khongtuong","Viet Nam","www.khongtuong.vn","Luis Diaz"
"339248#3","Unqualified","ETABS, SAFE, SAP2000","26","6,616","18-Feb-20","0","Atlas Industries Vietnam Ltd","Viet Nam","www.atlasindustries.com/","Marc Luijten"
"483656#1","Unqualified","SketchUp Make, SketchUp Pro Licensed, SketchUp Pro Trial, SketchUp Pro Unlicensed","26","2,504","18-Feb-20","2,780","Car101","Viet Nam","www.car101.pro","Luis Diaz"
"564769#1","Unqualified","SketchUp Make, SketchUp Pro Trial, SketchUp Pro Unlicensed","18","997","18-Feb-20","2,085","Ddpprojects","Viet Nam","www.ddpprojects.com","Luis Diaz"
"756037#1","Unqualified","SketchUp Make, SketchUp Pro Trial, SketchUp Pro Unlicensed","16","1,099","18-Feb-20","3,475","Square Experiential Communications","Viet Nam","www.square-vn.com","Luis Diaz"
"890944#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","14","171","18-Feb-20","4,865","Nongtin","Viet Nam","www.nongtin.com","Luis Diaz"
"444445#4","Unqualified","SketchUp Pro Unlicensed","13","291","18-Feb-20","5,560","Vietnam National Construction Consultants Corp. (VNCC)","Viet Nam","www.vncc.vn","Luis Diaz"
"1039589#1","Unqualified","SketchUp Pro Unlicensed","12","643","18-Feb-20","5,560","WEDO","Viet Nam","www.wedo.vn","Luis Diaz"
"227188#3","Unqualified","SketchUp Pro Unlicensed","12","489","18-Feb-20","2,780","Hungthinh Consultancy And Technical Service Joint Stock Company","Viet Nam","httek.com.vn/en/about","Luis Diaz"
"776144#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","12","214","18-Feb-20","1,390","Pvg","Viet Nam","-","Luis Diaz"
"751758#3","Unqualified","SketchUp Pro Unlicensed","12","198","18-Feb-20","4,170","VNPost","Viet Nam","www.vnpost.vn","Luis Diaz"
"1141161#1","Unqualified","SketchUp Pro Unlicensed","11","358","18-Feb-20","2,085","Tnicorp","Viet Nam","www.tnicorp.com","Luis Diaz"
"996216#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","11","330","18-Feb-20","2,780","Spt","Viet Nam","www.spt.pmh","Luis Diaz"
"369792#3","Unqualified","SketchUp Pro Unlicensed","10","706","18-Feb-20","4,865","Thanh Yen Group","Viet Nam","www.thanhyen.com","Luis Diaz"
"728998#1","Unqualified","SketchUp Pro Unlicensed","10","326","18-Feb-20","2,780","OZ Thiết Kế Nội Thất, Thi Công Nội Thất noithat.com","Viet Nam","www.oz.com.vn","Luis Diaz"
"683649#2","Unqualified","SketchUp Pro Unlicensed","9","200","18-Feb-20","2,085","Tuan Le Construction Co., Ltd.","Viet Nam","www.tuanle.com.vn","Luis Diaz"
"996848#1","Unqualified","SketchUp Pro Unlicensed","9","147","18-Feb-20","1,390","Công Ty Hawee IDC","Viet Nam","www.hawee.com.vn","Luis Diaz"
"1037784#1","Unqualified","SketchUp Pro Unlicensed","8","518","18-Feb-20","2,780","Auraarc","Viet Nam","www.auraarc.com","Luis Diaz"
"574384#1","Unqualified","SketchUp Pro Trial, SketchUp Pro Unlicensed","8","414","18-Feb-20","1,390","Vietworld","Viet Nam","www.vietworld.com","Luis Diaz"
"909156#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","8","158","18-Feb-20","1,390","Suntech","Viet Nam","-","Luis Diaz"
"331528#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","8","80","18-Feb-20","1,390","Tecomen Group","Viet Nam","www.tecomen.com/","Luis Diaz"
"551862#1","Unqualified","SketchUp Pro Unlicensed","7","1,561","18-Feb-20","695","Thắng Lợi Group","Viet Nam","www.thangloigroup.vn","Luis Diaz"
"1415398#1","Unqualified","SketchUp Pro Unlicensed","7","541","18-Feb-20","3,475","Cong Ty TNHH Quan Ly Dau Tu Minh Hung","Viet Nam","www.mhi.asia","Luis Diaz"
"728258#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed, TEST Builds","7","296","18-Feb-20","1,390","Groupgsa","Viet Nam","-","Luis Diaz"
"957774#1","Unqualified","SketchUp Pro Unlicensed","7","205","18-Feb-20","1,390","VTVCab","Viet Nam","www.vtvcab.vn","Luis Diaz"
"717354#2","Unqualified","SketchUp Pro Unlicensed","7","192","18-Feb-20","2,780","Unicons Company Limited","Viet Nam","www.unicons.com.vn","Luis Diaz"
"1004011#1","Unqualified","SketchUp Pro Unlicensed","7","149","18-Feb-20","2,085","CÔNG TY TNHH ĐẦU TƯ THƯƠNG MẠI & DỊCH VỤ VIỆT NAM TOÀN CẦU","Viet Nam","www.vngco.com.vn","Luis Diaz"
"1077804#1","Unqualified","SketchUp Pro Unlicensed","6","1,130","18-Feb-20","695","Moonland Group","Viet Nam","www.moonlandgroup.com","Luis Diaz"
"715006#1","Unqualified","SketchUp Pro Unlicensed","6","606","18-Feb-20","1,390","Yummy Food Co., Ltd","Viet Nam","www.yummyfc.com","Luis Diaz"
"745257#1","Unqualified","SketchUp Pro Unlicensed","6","570","18-Feb-20","2,085","Viet A Furniture","Viet Nam","www.vietafurniture.com","Luis Diaz"
"802084#2","Unqualified","SketchUp Pro Unlicensed","6","280","18-Feb-20","1,390","Tpcorp","Viet Nam","www.tpcorp.vn","Luis Diaz"
"684397#3","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","6","259","18-Feb-20","2,780","Tien Phong Co., Ltd.","Viet Nam","www.tienphongltd.com","Luis Diaz"
"1656176#1","Unqualified","SketchUp Pro Unlicensed","6","164","18-Feb-20","3,475","Csdesign","Viet Nam","-","Luis Diaz"
"930772#1","Unqualified","SketchUp Pro Unlicensed","6","120","18-Feb-20","1,390","Member States Peace","Viet Nam","www.hoavienbinhan.vn","Luis Diaz"
